iid,nodes,edges,best_score
22208,19,18,7
22261,19,19,7
22363,19,18,7
22601,19,18,7
22730,19,18,7
23098,19,19,7
24730,19,19,5
24749,19,20,6
24808,19,20,5
24982,19,21,6
25416,19,24,7
25608,19,23,7
26375,19,18,7
838,19,64,3
12545,19,19,6
13344,19,19,7
13451,19,20,7
13657,19,18,7
13665,19,18,7
13946,19,18,7
14227,19,21,7
14247,19,19,7
14458,19,18,7
14516,19,24,7
14566,19,21,6
14720,19,20,7
14988,19,20,6
15605,19,18,6
16754,19,19,7
16823,19,19,7
16827,19,21,6
17087,19,18,7
35453,19,18,9
35569,19,22,6
35587,19,20,6
36355,19,19,7
36386,19,19,6
36391,19,19,7
36400,19,19,7
36426,19,19,7
36520,19,28,4
36729,19,33,3
36798,19,19,5
36881,19,22,5
37482,19,20,7
37506,19,20,8
42380,19,20,6
35033,20,41,4
35600,20,22,6
36262,20,20,7
36428,20,19,8
36447,20,22,6
36461,20,25,7
36920,20,25,6
37073,20,40,3
37447,20,21,7
37531,20,21,6
37881,20,52,4
40069,20,19,7
41708,20,19,7
43575,20,19,7
80553,20,24,6
80562,20,21,7
80579,20,19,6
80592,20,20,7
80919,20,19,4
81222,20,19,4
81276,20,23,5
81280,20,22,6
81297,20,19,6
82179,20,24,8
82190,20,21,5
82388,20,24,8
82572,20,22,7
82586,20,24,8
82752,20,19,7
83354,20,19,7
83755,20,21,8
83762,20,22,7
84234,20,38,4
84337,20,58,3
84670,20,22,8
84671,20,19,7
84677,20,23,6
84683,20,22,7
85734,20,20,7
68328,20,25,4
68692,20,33,3
69066,20,19,7
69711,20,27,3
69895,20,19,7
69919,20,19,9
70015,20,25,3
70267,20,28,5
70389,20,20,8
71151,20,22,3
71153,20,21,4
71652,20,21,7
72360,20,20,3
72610,20,24,8
72936,20,25,7
73244,20,24,7
73326,20,25,7
73418,20,21,7
73468,20,24,8
73513,20,25,7
73637,20,23,7
73649,20,21,7
73659,20,20,8
73667,20,23,7
73722,20,24,7
73979,20,19,4
74215,20,24,8
74246,20,24,8
74259,20,24,8
74416,20,24,8
74553,20,25,7
74966,20,21,7
74969,20,19,4
75117,20,19,8
75177,20,20,7
75307,20,19,8
75396,20,24,8
75438,20,19,8
77573,20,19,8
77633,20,19,7
77753,20,19,7
78906,20,19,7
79222,20,22,7
79344,20,19,7
80126,20,19,7
80161,20,20,7
28061,20,19,8
28104,20,21,7
28129,20,19,8
28467,20,20,8
28614,20,19,8
28661,20,48,4
28917,20,21,6
28935,20,21,7
28950,20,21,6
30103,20,20,6
30107,20,19,6
30110,20,19,7
30121,20,20,7
52706,20,22,8
53246,20,23,7
53639,20,21,7
53840,20,21,8
53857,20,23,8
54180,20,21,7
54186,20,23,8
54195,20,21,8
54253,20,23,7
54628,20,21,7
54750,20,23,8
54789,20,23,8
54881,20,23,7
56131,20,20,8
57840,20,20,7
58050,20,22,8
58096,20,24,8
58128,20,23,8
58440,20,22,8
58569,20,24,8
58610,20,20,8
58681,20,23,8
58756,20,24,8
58769,20,22,8
58851,20,23,5
58868,20,22,7
59745,20,56,5
59949,20,19,3
60093,20,31,6
60322,20,49,3
60464,20,96,3
60724,20,76,3
61471,20,48,3
62177,20,19,3
62333,20,19,3
62380,20,19,3
62408,20,53,4
62499,20,37,5
62565,20,19,7
62759,20,46,3
63030,20,27,4
63815,20,19,7
64758,20,19,7
64882,20,22,3
65282,20,22,6
65293,20,20,7
65329,20,25,3
65643,20,55,4
66013,20,45,3
66586,20,20,5
66935,20,45,5
66959,20,46,3
66993,20,19,6
67118,20,20,4
67140,20,19,3
67153,20,19,7
67325,20,23,7
67349,20,21,6
67351,20,21,7
104,20,21,7
105,20,24,6
106,20,30,5
107,20,39,4
477,20,68,3
478,20,73,3
479,20,75,4
480,20,97,3
481,20,113,2
839,20,69,4
1882,20,28,6
1883,20,30,6
1906,20,36,5
1907,20,40,5
13263,20,20,7
13472,20,19,7
13703,20,24,6
13980,20,19,7
13994,20,19,7
14468,20,29,6
14574,20,21,7
14645,20,21,7
14661,20,19,7
14914,20,19,7
15145,20,19,7
15365,20,24,7
15950,20,19,7
16210,20,20,7
16434,20,20,7
17043,20,19,7
17288,20,20,6
43666,20,19,7
44374,20,20,7
44382,20,19,7
48653,20,25,7
49106,20,19,8
49454,20,24,8
49963,20,19,8
49992,20,24,8
18322,20,61,3
19382,20,24,7
19645,20,25,7
20021,20,24,8
20205,20,22,6
20251,20,21,7
20468,20,25,7
20469,20,25,7
20525,20,24,7
20779,20,25,7
20803,20,25,7
20877,20,24,8
20904,20,24,7
20919,20,24,7
20940,20,25,7
20942,20,25,7
20961,20,24,8
20984,20,22,7
21010,20,23,7
21026,20,24,8
21040,20,25,7
21042,20,25,7
21068,20,24,8
21085,20,23,7
21123,20,24,8
21129,20,24,8
21570,20,19,7
21719,20,20,7
22020,20,19,7
22029,20,19,7
22238,20,19,7
22694,20,20,7
22715,20,19,7
22716,20,19,8
22902,20,35,4
22932,20,57,4
24772,20,22,7
25303,20,24,7
25310,20,24,7
25342,20,24,7
25383,20,25,7
25530,20,21,7
25543,20,24,8
25550,20,24,8
25588,20,25,7
25605,20,25,7
25610,20,24,8
25844,20,48,4
26323,20,20,7
19031,21,22,9
19584,21,26,7
20245,21,20,7
20293,21,22,7
20302,21,20,9
21579,21,21,7
21759,21,21,8
22578,21,20,6
24705,21,21,8
24706,21,23,6
24758,21,23,7
24774,21,20,7
24776,21,22,7
24786,21,22,7
24794,21,20,7
24918,21,21,7
25028,21,24,6
25482,21,26,7
55608,21,22,6
57168,21,20,8
57708,21,20,7
57930,21,23,7
58520,21,24,8
58625,21,23,7
67955,21,27,3
68129,21,47,3
68139,21,20,7
68555,21,22,8
68566,21,52,4
69195,21,29,3
69424,21,42,4
69488,21,28,4
69808,21,30,3
69848,21,20,9
69879,21,20,7
69901,21,20,8
69913,21,20,9
69916,21,28,3
69917,21,20,9
69984,21,31,3
70055,21,25,5
70158,21,29,4
70431,21,20,7
71795,21,22,7
71801,21,21,7
71876,21,26,6
71966,21,26,7
71976,21,20,8
72008,21,21,7
72134,21,97,3
72828,21,25,7
73191,21,26,7
75097,21,20,3
35471,21,24,9
35573,21,20,8
36356,21,21,8
36407,21,24,9
36435,21,21,7
37301,21,34,4
37455,21,24,7
37457,21,23,8
37461,21,20,6
37463,21,21,8
80480,21,20,8
80509,21,20,8
80646,21,24,7
80827,21,20,3
81108,21,20,3
81274,21,22,6
81291,21,22,7
82178,21,20,6
82945,21,20,8
83415,21,31,4
83787,21,23,7
83942,21,49,4
84131,21,43,5
84618,21,23,7
84621,21,23,7
84629,21,22,8
84660,21,23,6
84667,21,22,7
85024,21,21,7
85151,21,22,8
85647,21,25,7
27033,21,20,7
27787,21,20,7
27868,21,20,7
28304,21,21,8
28460,21,35,5
28657,21,55,4
28682,21,24,7
28697,21,22,7
28704,21,25,6
28817,21,20,10
28914,21,20,7
29092,21,24,6
29135,21,24,7
29855,21,21,8
30078,21,23,8
30123,21,21,8
33746,21,28,3
34182,21,26,8
34493,21,20,10
34738,21,23,6
47798,21,24,8
48911,21,26,7
49476,21,24,6
49838,21,20,3
50520,21,20,3
50699,21,24,8
60203,21,20,8
61182,21,20,8
61387,21,24,9
61489,21,22,5
62251,21,21,4
62729,21,20,7
64276,21,35,4
64750,21,20,8
65334,21,20,8
65528,21,22,6
65537,21,24,6
65546,21,22,7
65549,21,22,7
65589,21,22,6
65657,21,23,7
65833,21,21,7
66101,21,22,7
66367,21,60,3
66795,21,20,4
67044,21,20,9
67075,21,20,5
67296,21,23,6
67346,21,22,7
67407,21,23,7
67685,21,20,7
108,21,25,7
109,21,72,4
12395,21,20,8
12503,21,22,7
13207,21,20,7
13334,21,25,9
13974,21,22,8
14054,21,21,7
14556,21,21,7
15483,21,22,7
15533,21,24,7
15553,21,24,7
16685,21,20,7
17110,21,22,7
12376,22,24,7
12761,22,23,8
13251,22,24,8
13803,22,23,8
13956,22,21,8
14068,22,21,8
14486,22,25,7
14500,22,21,8
14981,22,23,8
15791,22,22,8
15954,22,24,8
16715,22,21,8
80264,22,21,8
80507,22,21,8
80571,22,22,7
81039,22,21,4
81122,22,21,4
83114,22,21,10
83572,22,30,6
84044,22,30,7
84130,22,40,5
84242,22,21,3
84612,22,25,7
84616,22,25,7
84666,22,23,7
85830,22,29,4
68175,22,30,3
68924,22,46,3
68948,22,21,8
69204,22,43,3
69707,22,22,8
69728,22,22,7
69787,22,29,4
69889,22,21,9
69898,22,21,7
71670,22,21,7
71890,22,21,8
71893,22,23,3
72302,22,27,3
72833,22,23,3
73178,22,41,5
73514,22,25,3
73613,22,23,8
73676,22,23,8
75044,22,21,8
75136,22,21,3
75153,22,21,9
75444,22,23,8
77270,22,22,8
78840,22,21,8
79832,22,21,7
80038,22,21,8
80128,22,21,8
19030,22,26,10
19189,22,24,9
20185,22,28,8
20241,22,24,7
20264,22,25,8
20728,22,25,8
20805,22,28,8
20863,22,28,8
20928,22,26,7
20991,22,25,7
21566,22,21,9
22438,22,21,8
22588,22,23,8
22674,22,21,9
24504,22,21,8
24570,22,23,7
24714,22,24,6
24722,22,25,6
24741,22,22,8
24928,22,22,9
24936,22,24,8
24999,22,25,8
25021,22,24,7
26528,22,21,8
52104,22,22,10
52628,22,23,7
54158,22,22,8
54159,22,24,9
54664,22,26,6
54851,22,26,6
54975,22,25,8
56381,22,23,7
57541,22,22,7
58593,22,25,6
58795,22,26,6
58803,22,26,6
58836,22,26,6
58854,22,25,6
58885,22,26,6
58899,22,25,6
58957,22,25,6
58999,22,26,6
59011,22,25,6
59141,22,56,6
59314,22,44,4
35115,22,65,4
35578,22,23,8
36285,22,22,8
36361,22,22,8
36499,22,21,4
36548,22,75,4
36683,22,26,5
37250,22,35,4
37445,22,25,7
37469,22,23,6
37471,22,22,7
37478,22,23,7
37523,22,24,7
37777,22,42,4
37883,22,24,8
39096,22,27,3
39557,22,22,8
40485,22,24,7
41807,22,21,8
59669,22,53,4
59717,22,31,3
60067,22,21,3
60510,22,57,5
61379,22,54,4
61429,22,73,5
62200,22,21,4
62358,22,23,8
63505,22,21,8
64233,22,21,8
64756,22,22,7
65519,22,25,6
65723,22,22,8
65912,22,21,7
66109,22,22,8
67103,22,21,8
67151,22,21,4
67300,22,24,7
67310,22,24,8
67330,22,23,8
67334,22,23,7
67817,22,30,5
27317,22,21,9
27426,22,24,7
27958,22,21,9
28057,22,22,9
28087,22,22,7
28225,22,23,8
28532,22,23,8
28542,22,21,8
28667,22,56,4
28673,22,25,7
28687,22,26,7
28692,22,25,7
28701,22,24,6
28921,22,23,8
28927,22,24,8
28930,22,24,7
29129,22,23,9
30097,22,22,7
46697,22,24,7
48360,22,26,6
48414,22,26,6
49706,22,21,4
49921,22,21,3
45889,23,24,7
47537,23,29,8
48384,23,22,8
48956,23,28,9
49280,23,22,8
49856,23,22,4
54649,23,22,9
54693,23,25,7
55517,23,22,9
55610,23,25,7
57240,23,23,8
57881,23,25,8
58038,23,26,8
58273,23,26,7
58517,23,24,8
58535,23,27,7
58962,23,25,8
67972,23,22,8
68000,23,23,4
68050,23,23,8
68365,23,22,8
68616,23,22,8
68864,23,22,8
69043,23,26,3
69477,23,30,4
69649,23,34,3
69852,23,22,9
69892,23,22,9
70026,23,49,3
70315,23,28,3
70509,23,28,3
70984,23,29,3
71771,23,25,7
71930,23,28,3
72118,23,28,3
72535,23,25,3
73379,23,25,8
73633,23,22,9
75128,23,22,6
79534,23,25,7
79749,23,22,8
79903,23,23,8
80013,23,23,8
110,23,24,7
12384,23,24,8
12527,23,25,7
12839,23,22,8
12908,23,22,8
13944,23,28,8
14366,23,25,7
14615,23,28,8
15557,23,22,8
15817,23,25,8
15886,23,23,8
15991,23,28,7
16452,23,23,8
16647,23,42,5
16898,23,25,8
16997,23,22,8
17168,23,23,7
80308,23,23,8
80339,23,23,8
80377,23,25,8
80390,23,23,8
80612,23,22,8
80648,23,23,8
81271,23,23,7
82530,23,29,8
82766,23,22,9
82767,23,23,9
83099,23,23,8
83283,23,23,8
83807,23,23,10
84147,23,48,4
84544,23,64,4
19377,23,29,8
20232,23,25,7
20267,23,25,7
20510,23,29,8
20641,23,29,8
20861,23,29,8
20998,23,29,8
21018,23,29,8
21772,23,22,9
21817,23,22,8
22001,23,23,9
22612,23,22,9
24385,23,61,4
24764,23,24,8
24831,23,24,8
25604,23,29,8
26574,23,22,8
26768,23,23,9
27109,23,23,8
27913,23,23,8
28168,23,23,8
28310,23,22,8
28505,23,22,9
28662,23,59,5
28689,23,27,7
28920,23,25,7
28929,23,24,8
29097,23,26,8
29121,23,22,8
29131,23,25,7
29881,23,22,9
30075,23,24,9
33971,23,24,6
34415,23,49,4
35584,23,25,8
36072,23,22,11
36076,23,22,11
36080,23,22,11
36083,23,22,11
36323,23,23,9
36348,23,23,8
36381,23,23,9
36410,23,23,7
37521,23,24,7
37539,23,25,8
37544,23,23,8
41511,23,45,5
59997,23,22,5
61534,23,23,8
61573,23,71,4
61641,23,32,7
61668,23,48,6
61938,23,22,8
62323,23,47,3
62412,23,22,3
62962,23,22,8
63968,23,69,4
64721,23,41,4
64728,23,22,8
64732,23,36,3
65158,23,60,3
65513,23,25,7
65552,23,24,7
66391,23,27,5
66910,23,57,4
67384,23,24,10
67400,23,22,8
67533,23,37,3
67741,23,34,4
60735,24,85,4
60905,24,63,5
61863,24,23,8
62717,24,26,8
63174,24,25,8
63319,24,69,5
63554,24,24,7
63654,24,23,8
63926,24,24,8
64810,24,40,4
65092,24,82,3
65434,24,51,5
65538,24,25,5
65728,24,23,9
66221,24,41,3
66580,24,44,4
66720,24,23,8
66945,24,23,8
66994,24,26,8
67337,24,25,8
67366,24,26,9
67500,24,23,8
80252,24,23,9
80622,24,23,9
80633,24,24,9
80920,24,23,4
81079,24,23,4
81184,24,23,4
81207,24,23,4
81213,24,23,4
81272,24,27,7
82168,24,29,9
82427,24,29,8
82526,24,30,8
82540,24,27,8
83420,24,32,6
83786,24,25,9
83795,24,23,8
83830,24,28,4
83911,24,24,8
83947,24,101,3
83948,24,49,6
84105,24,60,5
84287,24,45,5
84595,24,63,4
85686,24,23,8
85718,24,31,8
85917,24,63,5
67947,24,48,5
68017,24,24,8
68414,24,25,8
68584,24,24,8
68653,24,23,9
68885,24,38,3
68989,24,37,3
69073,24,23,3
69100,24,24,8
69149,24,58,3
69824,24,31,3
70742,24,26,4
70769,24,23,9
70907,24,34,3
71301,24,25,3
71332,24,23,8
71818,24,23,9
73334,24,30,8
73518,24,28,8
74232,24,30,8
75355,24,30,8
77208,24,25,8
80158,24,23,8
46800,24,23,9
48452,24,29,8
48528,24,31,8
49009,24,68,4
49109,24,24,9
49348,24,23,8
49884,24,23,3
50234,24,28,7
50295,24,23,3
51757,24,28,7
53763,24,28,7
53939,24,72,5
54319,24,24,8
54371,24,23,9
54445,24,26,9
54619,24,24,8
54709,24,25,8
55307,24,26,8
55326,24,24,6
55355,24,26,8
57712,24,26,10
57838,24,27,9
58047,24,28,7
58467,24,23,9
58566,24,27,9
58628,24,26,9
58634,24,27,8
58827,24,28,6
58963,24,28,6
59368,24,66,4
111,24,28,9
1974,24,52,6
1975,24,60,6
12272,24,27,8
12364,24,23,8
12367,24,25,8
13193,24,23,8
13480,24,23,8
14889,24,26,9
15077,24,24,9
16144,24,23,8
17051,24,23,8
17093,24,31,7
36272,24,24,10
36459,24,24,10
37434,24,27,7
37527,24,25,9
37535,24,25,8
38896,24,116,3
42232,24,24,8
42431,24,23,9
19926,24,29,9
20026,24,30,8
20031,24,28,8
20135,24,29,7
20199,24,26,8
20203,24,27,7
20593,24,29,8
20617,24,30,8
20699,24,30,8
20776,24,30,8
20822,24,29,8
20849,24,28,8
20897,24,30,8
20907,24,30,8
20970,24,29,8
21000,24,30,8
21013,24,30,8
21032,24,30,8
21402,24,24,9
22181,24,24,9
22216,24,23,8
22617,24,23,9
22622,24,24,8
22687,24,23,9
22766,24,25,9
24663,24,23,8
24728,24,25,8
24735,24,25,7
24916,24,25,9
24989,24,26,7
24992,24,27,8
25046,24,27,8
25211,24,30,8
25533,24,29,8
26161,24,27,8
26531,24,25,9
27047,24,23,10
27151,24,24,10
28093,24,23,9
28567,24,24,9
28596,24,23,9
28601,24,23,9
28630,24,23,9
28648,24,59,5
28668,24,63,4
28676,24,26,8
28912,24,25,8
28931,24,25,7
29075,24,26,7
29082,24,103,3
27243,25,25,8
27394,25,24,9
27821,25,24,10
27827,25,26,8
28553,25,25,8
28622,25,24,9
28681,25,28,8
28954,25,24,9
28955,25,26,9
28994,25,32,10
29109,25,26,8
29120,25,27,8
30108,25,26,9
30126,25,25,9
34710,25,88,8
53655,25,29,7
54338,25,24,10
54366,25,29,8
54408,25,25,8
54893,25,29,10
55455,25,24,9
55559,25,27,9
56057,25,44,3
56091,25,25,9
56402,25,28,9
56587,25,25,9
57387,25,30,8
58548,25,72,6
58658,25,28,8
58859,25,26,9
59397,25,25,9
68077,25,43,4
68253,25,41,3
68294,25,26,3
68701,25,55,4
68814,25,38,4
69854,25,34,3
70187,25,24,9
70303,25,31,4
70338,25,25,3
70495,25,30,8
70535,25,39,3
70804,25,45,3
71045,25,60,4
71434,25,29,3
71761,25,24,9
71846,25,24,9
72426,25,32,3
73971,25,24,7
75042,25,24,3
75167,25,24,3
77264,25,26,8
79989,25,24,9
59839,25,24,3
59939,25,24,9
60229,25,25,9
60698,25,26,8
60979,25,82,3
61405,25,40,7
61506,25,24,9
61593,25,26,4
62094,25,24,3
62211,25,24,4
62220,25,24,3
62887,25,26,7
63298,25,33,4
65628,25,24,8
65638,25,24,9
66276,25,24,8
66775,25,34,3
66881,25,52,4
66901,25,40,3
67055,25,24,3
67318,25,104,3
67377,25,27,7
67393,25,27,8
67401,25,31,8
67654,25,25,8
67854,25,72,3
81288,25,26,9
82856,25,25,9
82994,25,26,8
83669,25,24,5
83754,25,26,8
83777,25,26,8
84106,25,55,5
84132,25,44,5
84165,25,49,5
84606,25,29,8
84639,25,27,9
84983,25,24,9
48176,25,31,9
48977,25,29,9
48979,25,25,9
51588,25,26,10
20247,25,27,8
20824,25,32,9
20964,25,31,9
22709,25,24,9
22776,25,24,8
24500,25,24,9
24716,25,27,9
24756,25,26,8
24926,25,26,11
25005,25,27,8
25027,25,29,8
26651,25,26,9
112,25,46,6
113,25,52,6
840,25,97,4
841,25,181,2
1892,25,40,7
1893,25,50,5
11381,25,24,12
11476,25,63,4
12306,25,34,8
12703,25,24,8
12811,25,26,8
13340,25,28,8
13504,25,26,9
13526,25,24,9
14845,25,26,8
14992,25,26,9
15225,25,24,9
15505,25,24,9
15943,25,27,9
16043,25,24,9
16158,25,26,10
16308,25,24,9
16372,25,26,9
16857,25,24,9
16948,25,24,9
35332,25,155,3
36209,25,25,11
36227,25,25,10
37466,25,28,7
37553,25,53,4
37554,25,39,7
37560,25,29,7
39097,25,26,9
40801,25,24,8
41076,25,27,9
42263,25,24,9
35598,26,27,8
35838,26,98,3
36036,26,25,4
36276,26,26,10
36411,26,26,10
36445,26,26,10
36761,26,30,6
37374,26,89,6
37443,26,30,9
42710,26,29,9
80545,26,30,9
81135,26,25,4
81296,26,29,9
82501,26,31,9
82504,26,34,9
83117,26,27,9
83778,26,29,8
84162,26,46,6
84628,26,28,7
84631,26,29,9
84638,26,26,10
84665,26,27,8
84690,26,27,9
85694,26,25,9
85714,26,26,9
85753,26,26,9
68075,26,46,4
68098,26,63,5
68164,26,82,5
68178,26,26,9
68635,26,32,3
68675,26,26,10
68818,26,59,4
68824,26,45,4
69131,26,34,3
69724,26,59,4
70029,26,26,9
70178,26,26,4
70464,26,26,10
70952,26,25,10
70982,26,34,3
71131,26,26,10
71178,26,26,9
71206,26,25,9
71275,26,26,4
71625,26,27,8
71631,26,26,10
71745,26,31,8
71804,26,31,8
72070,26,25,3
74605,26,30,9
74922,26,25,10
75299,26,25,10
76147,26,71,5
78801,26,26,9
27669,26,25,10
27885,26,25,9
28106,26,25,10
28323,26,26,9
28536,26,25,10
28611,26,25,10
28936,26,30,8
29090,26,30,9
29108,26,27,9
29124,26,28,7
29903,26,30,8
30091,26,27,9
30100,26,28,8
30425,26,27,7
34298,26,27,8
51903,26,31,7
52613,26,30,8
54003,26,25,10
54543,26,30,9
54597,26,26,10
54708,26,28,10
54834,26,26,9
55287,26,25,9
55295,26,26,10
55496,26,32,9
55500,26,25,9
55529,26,29,9
55613,26,26,9
55988,26,31,7
57073,26,31,7
57385,26,30,8
57831,26,26,9
57988,26,29,10
58000,26,25,10
58253,26,30,10
58270,26,29,9
58789,26,31,7
58931,26,30,7
58939,26,30,7
58951,26,30,7
58961,26,30,7
58978,26,30,7
58984,26,30,7
59445,26,77,5
59879,26,93,5
60381,26,78,5
60952,26,25,9
61369,26,25,9
61906,26,97,6
62005,26,58,9
62101,26,25,3
62188,26,25,3
62314,26,25,4
62851,26,37,6
63454,26,27,9
63586,26,26,4
63910,26,25,9
64289,26,25,9
65424,26,37,9
65521,26,31,4
65539,26,28,9
65611,26,74,3
65891,26,45,5
65952,26,57,5
67021,26,25,9
67101,26,27,8
67320,26,28,9
67726,26,25,9
67787,26,26,9
114,26,30,7
115,26,51,5
116,26,64,6
12730,26,26,9
13284,26,25,9
13468,26,25,9
13623,26,25,10
14693,26,25,10
14748,26,27,9
14789,26,25,9
15199,26,27,9
15686,26,26,9
16116,26,25,9
16270,26,69,5
16773,26,27,9
17101,26,29,9
44695,26,28,9
44914,26,25,9
47969,26,32,9
49912,26,25,3
51472,26,31,9
20908,26,33,9
21437,26,28,10
21495,26,26,9
21650,26,25,10
22019,26,25,9
22127,26,25,10
22180,26,27,9
22219,26,25,10
22744,26,27,9
22782,26,27,9
22785,26,27,9
23056,26,57,6
24723,26,28,10
24757,26,25,9
24893,26,25,8
24919,26,25,8
24994,26,29,8
25000,26,27,9
25006,26,28,8
25015,26,27,8
25037,26,28,7
25045,26,29,9
25769,26,25,10
25936,26,25,11
20217,27,29,10
20355,27,34,9
21988,27,27,9
22173,27,26,10
22560,27,28,11
22966,27,39,8
22972,27,94,4
24510,27,26,10
24700,27,28,8
24747,27,29,10
25033,27,30,8
25035,27,29,9
51685,27,28,11
52097,27,30,8
53002,27,31,8
53917,27,26,9
55131,27,27,10
56650,27,31,9
56928,27,32,8
57375,27,30,10
57657,27,65,6
57822,27,32,8
59087,27,54,6
59155,27,34,4
67974,27,27,10
68429,27,88,3
68964,27,29,9
69327,27,35,4
69437,27,64,3
69513,27,29,9
69558,27,27,9
69813,27,26,3
70173,27,26,9
70610,27,44,3
70918,27,26,9
71414,27,26,10
71457,27,26,9
71570,27,26,9
71727,27,26,10
71969,27,42,3
71994,27,27,9
73125,27,48,6
74815,27,27,10
74985,27,26,4
75091,27,26,6
78593,27,26,10
79327,27,27,9
80151,27,26,10
35181,27,39,7
36357,27,27,10
37392,27,27,5
37453,27,29,10
37558,27,46,7
39581,27,61,4
40888,27,27,9
80245,27,26,9
80269,27,26,10
81285,27,29,9
81778,27,34,6
82421,27,34,9
83108,27,27,9
83756,27,29,8
83770,27,29,8
83779,27,28,10
83837,27,70,4
84120,27,73,4
84143,27,43,4
84155,27,88,4
84158,27,33,4
84739,27,63,5
84972,27,26,9
85526,27,27,9
27129,27,27,9
27374,27,26,9
28507,27,29,10
28918,27,29,8
28919,27,30,9
29095,27,29,8
29118,27,26,9
33760,27,33,5
45498,27,26,9
47554,27,33,9
48042,27,34,9
49672,27,29,9
60536,27,26,9
60782,27,28,10
61779,27,36,3
61859,27,30,10
62566,27,29,9
62642,27,75,5
63032,27,58,6
63604,27,61,6
63672,27,26,9
64135,27,64,4
64449,27,50,6
65444,27,51,6
65522,27,30,8
65531,27,29,9
65563,27,30,8
65614,27,63,4
66120,27,33,4
66327,27,29,9
66584,27,39,3
66636,27,46,4
66676,27,26,9
66797,27,27,3
67217,27,44,3
67576,27,73,3
67675,27,26,9
117,27,87,5
842,27,117,4
1932,27,54,6
1933,27,81,5
12637,27,26,9
13518,27,26,10
14400,27,26,10
14857,27,28,9
14911,27,27,9
15219,27,26,10
15815,27,28,9
16110,27,26,9
16643,27,28,9
16744,27,26,10
16849,27,29,9
16973,27,28,10
118,28,57,8
119,28,168,4
843,28,131,4
844,28,205,2
845,28,210,3
846,28,228,2
847,28,235,2
11586,28,67,7
13896,28,32,9
14350,28,28,10
15051,28,28,9
15057,28,34,9
16230,28,27,10
16360,28,29,10
16394,28,27,10
16412,28,31,10
16939,28,29,10
80337,28,29,9
80436,28,27,10
81289,28,27,11
81303,28,30,9
82290,28,34,10
82554,28,33,10
83392,28,54,5
83791,28,31,8
84109,28,59,5
84292,28,57,6
84396,28,36,10
84613,28,27,9
84633,28,31,9
84645,28,27,10
84662,28,32,10
68242,28,27,10
69034,28,27,10
69384,28,56,4
69603,28,35,3
70242,28,27,4
70607,28,27,10
71018,28,27,10
71503,28,27,10
71650,28,31,11
71769,28,30,9
71892,28,27,10
72017,28,30,9
72452,28,27,3
73647,28,29,10
73724,28,33,9
74271,28,35,10
74332,28,34,10
75174,28,27,11
75181,28,27,4
79684,28,27,10
80074,28,27,10
19459,28,35,10
19706,28,34,10
19762,28,35,9
20139,28,34,10
20227,28,31,9
20505,28,34,10
20513,28,36,9
20552,28,35,10
20607,28,35,9
20628,28,35,9
20924,28,32,9
21054,28,34,10
21065,28,34,9
21070,28,35,10
21081,28,35,10
21146,28,36,10
21724,28,27,10
21966,28,27,10
22579,28,28,9
24657,28,29,9
24708,28,31,9
24938,28,28,10
24945,28,30,9
25020,28,31,10
25029,28,30,9
25344,28,35,10
25514,28,31,9
25586,28,30,10
25597,28,35,10
25607,28,35,9
51893,28,29,12
52526,28,31,9
53323,28,100,5
54519,28,32,8
54838,28,28,9
55051,28,28,9
55059,28,27,11
55093,28,30,11
55195,28,29,10
55358,28,27,9
55424,28,29,10
55508,28,29,10
55872,28,28,10
56204,28,28,10
57275,28,35,7
58244,28,31,11
58352,28,32,9
58708,28,32,10
58798,28,32,8
35618,28,28,10
36365,28,28,11
36419,28,27,10
36687,28,31,9
37613,28,34,5
37886,28,73,6
37991,28,41,4
38322,28,30,10
38413,28,93,3
41469,28,27,9
60865,28,83,5
61376,28,36,6
62723,28,27,10
63617,28,81,8
64224,28,50,3
64418,28,29,9
65210,28,42,5
65427,28,51,6
65561,28,31,10
65846,28,46,3
66301,28,43,5
66326,28,38,5
67304,28,32,4
67530,28,28,10
27173,28,27,10
28588,28,27,11
28707,28,28,8
28815,28,31,9
28937,28,28,10
28943,28,32,9
30137,28,27,9
33405,28,28,10
34056,28,73,5
49586,28,27,4
49772,28,32,10
44627,29,31,11
47403,29,34,8
47816,29,30,11
48761,29,33,9
50283,29,29,10
50287,29,34,10
50435,29,28,3
54019,29,28,11
54127,29,33,9
55115,29,29,10
57379,29,59,7
57646,29,28,5
57709,29,34,10
58062,29,55,10
58177,29,64,5
58749,29,34,10
59297,29,51,6
68405,29,46,4
68511,29,35,9
68845,29,30,10
69127,29,39,4
69832,29,48,5
70715,29,28,10
71699,29,31,11
71996,29,28,10
72037,29,37,3
72890,29,36,10
74659,29,29,10
74888,29,28,3
75031,29,30,10
79683,29,28,10
79837,29,28,10
79900,29,28,10
79969,29,32,10
120,29,38,5
121,29,47,8
848,29,174,3
849,29,180,3
12912,29,31,10
13106,29,28,10
13573,29,28,10
14984,29,33,9
16102,29,33,10
17000,29,28,10
17252,29,28,10
80442,29,29,10
80531,29,28,10
80597,29,28,10
80614,29,30,10
81103,29,28,5
81153,29,28,5
81298,29,32,10
83111,29,28,10
83773,29,32,10
84157,29,70,5
84336,29,94,7
84431,29,37,5
84661,29,33,9
85660,29,29,9
85677,29,30,10
20191,29,32,9
20238,29,28,9
20772,29,37,10
21119,29,36,10
